listing_id,cluster,price,neighbourhood_cleansed,room_type,property_type,property_base_group,latitude,longitude,accommodates,bedrooms,bathrooms,beds,amenities,amenities_count,minimum_nights,minimum_nights_log,number_of_reviews,review_scores_rating,has_review,host_is_superhost,model_feature__categorical__room_type_Entire home/apt,model_feature__categorical__room_type_Hotel room,model_feature__categorical__room_type_Private room,model_feature__categorical__room_type_Shared room,model_feature__categorical__property_base_group_Apartment / Condo,model_feature__categorical__property_base_group_Guesthouse / B&B,model_feature__categorical__property_base_group_Hostel,model_feature__categorical__property_base_group_Hotel / Resort,model_feature__categorical__property_base_group_House / Home,model_feature__categorical__property_base_group_Niche / Special Stay,model_feature__categorical__property_base_group_Serviced Apartment / Aparthotel,model_feature__categorical__property_base_group_Unspecified Property Type,model_feature__categorical__property_base_group_Villa,model_feature__numeric__accommodates,model_feature__numeric__bedrooms,model_feature__numeric__bathrooms,model_feature__numeric__beds,model_feature__numeric__amenities_count,model_feature__numeric__minimum_nights_log
5030747,0,822.0,Chatu Chak,Entire home/apt,Entire rental unit,Apartment / Condo,13.83903,100.5824,2,1.0,2.0,1.0,"[""Essentials"", ""Stove"", ""Free parking on premises"", ""Kitchen"", ""Iron"", ""Microwave"", ""TV"", ""Cooking basics"", ""Elevator"", ""Long term stays allowed"", ""Hot water"", ""Air conditioning"", ""Host greets you"", ""Dishes and silverware"", ""Refrigerator"", ""Wifi"", ""Hangers""]",17,7,2.0794415416798357,28,5.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,0.576841084832127,-0.44679881514846587,-0.6985590012057518,0.3641564886080516
5935448,0,1226.0,Bang Na,Private room,Private room in guesthouse,Guesthouse / B&B,13.65883,100.61739,3,3.0,1.0,2.0,"[""Free parking on premises"", ""Pets allowed"", ""Dryer"", ""Breakfast"", ""Essentials"", ""Backyard"", ""Fire extinguisher"", ""Dishes and silverware"", ""Microwave"", ""BBQ grill"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""TV with standard cable"", ""Air conditioning"", ""Shampoo"", ""Patio or balcony""]",21,1,0.6931471805599453,0,,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,1.3858197542852202,-0.38063859331480204,0.09858819969210096,-0.42143356636280516,-0.8235895779098978
5971468,1,515.0,Bang Na,Entire home/apt,Entire condo,Apartment / Condo,13.67929,100.61273,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Bed linens"", ""Cleaning available during stay"", ""Hot water"", ""Ethernet connection"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Elevator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Keypad"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Paid washer \u2013 In building"", ""Long term stays allowed"", ""TV with standard cable"", ""Air conditioning"", ""Private entrance""]",25,31,3.4657359027997265,68,4.28,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.1443081315198586,1.5519025551260013
6398846,0,790.0,Lat Krabang,Private room,Private room in home,House / Home,13.72547,100.78878,2,1.0,1.0,1.0,"[""Bed linens"", ""Smoking allowed"", ""Kayak"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Ethernet connection"", ""Canal view"", ""Paid parking lot off premises"", ""Host greets you"", ""Luggage dropoff allowed"", ""Essentials"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Window guards"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Dedicated workspace"", ""Waterfront"", ""Body soap"", ""Private patio or balcony"", ""Boat slip"", ""Mini fridge"", ""Freezer"", ""Refrigerator"", ""Free dryer"", ""Wifi"", ""Coffee"", ""Cleaning products"", ""Hangers"", ""First aid kit"", ""Iron"", ""Long term stays allowed"", ""Ceiling fan"", ""Lock on bedroom door"", ""Dining table"", ""AC - split type ductless system"", ""Shampoo"", ""Private entrance"", ""Free washer""]",46,1,0.6931471805599453,180,4.86,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,1.3106004014056107,-0.8235895779098978
6838057,1,1620.0,Bang Kho laen,Entire home/apt,Entire rental unit,Apartment / Condo,13.70153,100.50298,3,1.0,1.0,2.0,"[""Free parking on premises"", ""Smoking allowed"", ""Shared pool"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Free street parking"", ""Bathtub"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Cooking basics"", ""Private patio or balcony"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Stove"", ""Iron"", ""Long term stays allowed"", ""Private hot tub"", ""TV with standard cable"", ""Air conditioning"", ""Shampoo""]",30,90,4.51085950651685,162,4.86,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,-0.33912652952170214,-0.38063859331480204,0.09858819969210096,0.2020986620338246,2.4473411316324256
6846631,2,1268.0,Chatu Chak,Entire home/apt,Entire chalet,House / Home,13.83019,100.56631,8,4.0,3.0,7.0,"[""Free parking on premises"", ""Pets allowed"", ""Smoking allowed"", ""Dryer"", ""Hot water"", ""Essentials"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Free street parking"", ""Backyard"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Coffee maker"", ""Keypad"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Stove"", ""Iron"", ""Long term stays allowed"", ""Private hot tub"", ""TV with standard cable"", ""Air conditioning"", ""Shampoo"", ""Patio or balcony""]",29,28,3.367295829986474,45,4.58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0277739152463563,2.2482928961886812,1.534320762979056,2.825523273894935,0.13281730332308794,1.4675612979219916
6855235,1,45000.0,Khlong Toei,Private room,Private room in guest suite,House / Home,13.73959,100.55522,1,1.0,1.0,1.0,"[""Free parking on premises"", ""Kitchen"", ""TV"", ""Elevator"", ""Fire extinguisher"", ""Air conditioning"", ""Washer"", ""Pool"", ""Smoke alarm"", ""Gym""]",10,365,5.902633333401366,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9397138796791673,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-1.1835285121809083,3.639781882115833
7063763,1,1255.0,Vadhana,Entire home/apt,Entire rental unit,Apartment / Condo,13.73316,100.58356,2,1.0,1.0,1.0,"[""Dishwasher"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Gym"", ""Smoke alarm"", ""Books and reading material"", ""Carbon monoxide alarm"", ""Essentials"", ""Heating"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""55 inch HDTV with DVD player, Netflix, premium cable"", ""Window guards"", ""Dishes and silverware"", ""Microwave"", ""Coffee maker"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Body soap"", ""Cooking basics"", ""Conditioner"", ""Shared outdoor pool - available all year, open specific hours, lap pool"", ""Pool view"", ""Freezer"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Shared sauna"", ""Cleaning products"", ""Hangers"", ""Iron"", ""Wine glasses"", ""Long term stays allowed"", ""Dining table"", ""Smeg stainless steel electric stove"", ""Air conditioning"", ""Shampoo"", ""Clothing storage: closet"", ""Patio or balcony""]",44,6,1.9459101490553132,132,4.86,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,1.1720376839841375,0.2497497718279894
7527620,0,720.0,Phra Khanong,Entire home/apt,Entire condo,Apartment / Condo,13.69107,100.60993,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Bed linens"", ""Hot water"", ""Gym"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Cooking basics"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Clothing storage"", ""TV with standard cable"", ""Air conditioning"", ""Pool"", ""Dedicated workspace""]",21,3,1.3862943611198906,52,4.88,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.42143356636280516,-0.2297165446509231
7536072,1,1080.0,Bang Sue,Entire home/apt,Entire condo,Apartment / Condo,13.80895,100.52251,3,2.0,2.0,2.0,"[""Dishwasher"", ""Free parking on premises"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""River view"", ""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Ethernet connection"", ""Canal view"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""32 inch HDTV with premium cable, standard cable"", ""Portable fans"", ""Bathtub"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Keypad"", ""Bidet"", ""Single level home"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Paid dryer \u2013 In building"", ""Pool view"", ""Freezer"", ""Exercise equipment"", ""Refrigerator"", ""Other induction stove"", ""City skyline view"", ""Hangers"", ""Outdoor dining area"", ""Iron"", ""Shared outdoor pool - available all year, open specific hours, infinity, pool cover, rooftop, saltwater"", ""Long term stays allowed"", ""Shared gym in building"", ""Fast wifi \u2013 320 Mbps"", ""Dining table"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Clothing storage: closet""]",48,30,3.4339872044851463,27,4.67,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,0.5233466123817591,0.576841084832127,0.09858819969210096,1.4491631188270842,1.5247009790410024
7550675,1,884.0,Bang Na,Entire home/apt,Entire rental unit,Apartment / Condo,13.68034,100.60893,2,1.0,1.0,1.0,"[""Essentials"", ""Heating"", ""Kitchen"", ""TV"", ""Hot tub"", ""Elevator"", ""Air conditioning"", ""Washer"", ""Smoke alarm""]",9,28,3.367295829986474,1,4.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-1.2528098708916449,1.4675612979219916
7702228,0,2800.0,Sathon,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,13.71683593873437,100.53303826383409,3,2.0,1.0,2.0,"[""Dedicated workspace"", ""Essentials"", ""Exterior security cameras on property"", ""Free parking on premises"", ""Building staff"", ""Kitchen"", ""TV"", ""Hot tub"", ""Elevator"", ""Wifi"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Shampoo""]",16,1,0.6931471805599453,3,4.67,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09186022398616059,0.5233466123817591,-0.38063859331480204,0.09858819969210096,-0.7678403599164884,-0.8235895779098978
7708975,0,3550.0,Pra Wet,Entire home/apt,Entire rental unit,Apartment / Condo,13.6736,100.64594,5,2.0,1.0,3.0,"[""Essentials"", ""Kitchen"", ""TV"", ""Elevator"", ""Wifi"", ""Indoor fireplace"", ""Air conditioning"", ""Pool"", ""Gym"", ""Smoke alarm"", ""Shampoo""]",11,1,0.6931471805599453,0,,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559934317068462,0.5233466123817591,-0.38063859331480204,0.6439752145326678,-1.1142471534701717,-0.8235895779098978
7755724,2,3828.0,Khlong Toei,Entire home/apt,Entire home,House / Home,13.73589,100.55715,7,3.0,3.0,4.0,"[""Outdoor furniture"", ""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""TV with standard cable, Netflix"", ""Books and reading material"", ""Essentials"", ""Safe"", ""Kitchen"", ""Hair dryer"", ""Free street parking"", ""Portable fans"", ""Lake access"", ""Backyard"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Blender"", ""BBQ grill"", ""Extra pillows and blankets"", ""Shower gel"", ""Toaster"", ""Single level home"", ""Baking sheet"", ""Free washer \u2013 In unit"", ""Body soap"", ""Cooking basics"", ""Private patio or balcony"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Freezer"", ""Free driveway parking on premises \u2013 2 spaces"", ""Coffee"", ""Wifi"", ""Crib - available upon request"", ""Cleaning products"", ""Hangers"", ""LG refrigerator"", ""Stove"", ""Coffee maker: espresso machine, french press, Nespresso"", ""First aid kit"", ""Iron"", ""Long term stays allowed"", ""Ceiling fan"", ""Dining table"", ""Air conditioning"", ""Housekeeping - available at extra cost"", ""Shampoo"", ""Clothing storage: closet"", ""Private entrance""]",52,2,1.0986122886681098,243,4.66,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.603847087399853,1.3858197542852202,1.534320762979056,1.1893622293732344,1.7262885536700308,-0.4761961232638695
8143524,1,815.0,Thon buri,Entire home/apt,Entire condo,Apartment / Condo,13.71407,100.4762,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Clothing storage: dresser"", ""Bed linens"", ""Shared pool"", ""Drying rack for clothing"", ""Gym"", ""Smoke alarm"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Microwave"", ""Shower gel"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Oven"", ""Cleaning products"", ""Hangers"", ""Stove"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Safe""]",27,14,2.70805020110221,56,4.77,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.005745414098385331,0.902734357456121
8232526,1,872.0,Phra Khanong,Entire home/apt,Entire condo,Apartment / Condo,13.70381,100.60633,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Shared pool"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Cooking basics"", ""Refrigerator"", ""Wifi"", ""TV"", ""Private hot tub"", ""Air conditioning"", ""Patio or balcony"", ""Free washer""]",19,28,3.367295829986474,30,4.43,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.5599962837842785,1.4675612979219916
8703776,2,3402.0,Bang Rak,Entire home/apt,Entire condo,Apartment / Condo,13.7248,100.53024,6,3.0,2.5,4.0,"[""Free parking on premises"", ""Pets allowed"", ""Dryer"", ""Shared pool"", ""Hot water"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Shampoo"", ""Essentials"", ""Heating"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Free street parking"", ""Backyard"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Cooking basics"", ""Hot tub"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Oven"", ""Hangers"", ""Stove"", ""First aid kit"", ""Iron"", ""Long term stays allowed"", ""Shared gym in building"", ""Crib"", ""TV with standard cable"", ""Air conditioning"", ""Dedicated workspace"", ""Patio or balcony"", ""High chair""]",39,1,0.6931471805599453,243,4.78,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1799202595533496,1.3858197542852202,1.0555809239055916,1.1893622293732344,0.8256308904304543,-0.8235895779098978
8801560,1,490.0,Bang Na,Entire home/apt,Entire condo,Apartment / Condo,13.66417,100.64955,4,0.0,1.0,1.0,"[""Free parking on premises"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Dryer"", ""Shared pool"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Host greets you"", ""Luggage dropoff allowed"", ""Essentials"", ""Heating"", ""Kitchen"", ""Garden view"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Dishes and silverware"", ""Ocean view"", ""Dedicated workspace"", ""Cooking basics"", ""Private patio or balcony"", ""Lake view"", ""Pool view"", ""Washer"", ""Exercise equipment"", ""Refrigerator"", ""Wifi"", ""City skyline view"", ""Hangers"", ""Outdoor dining area"", ""Iron"", ""Long term stays allowed"", ""TV with standard cable"", ""Air conditioning"", ""Shampoo""]",36,29,3.4011973816621555,21,4.57,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,-1.2015996714251633,-0.38063859331480204,-0.44679881514846587,0.6177868142982444,1.4966073907150959
8810615,0,4000.0,Vadhana,Private room,Private room in condo,Apartment / Condo,13.7387,100.56928,5,1.0,1.0,2.0,"[""Carbon monoxide alarm"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Hot tub"", ""Elevator"", ""Air conditioning"", ""Fire extinguisher"", ""Pool"", ""Gym"", ""Smoke alarm""]",11,1,0.6931471805599453,0,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559934317068462,-0.33912652952170214,-0.38063859331480204,0.09858819969210096,-1.1142471534701717,-0.8235895779098978
8869617,1,949.0,Sathon,Entire home/apt,Entire condo,Apartment / Condo,13.72046,100.5272,2,0.0,1.0,1.0,"[""Dryer"", ""Hot water"", ""Smoke alarm"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Dishes and silverware"", ""Microwave"", ""Cooking basics"", ""Private patio or balcony"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Paid washer \u2013 In building"", ""Stove"", ""Iron"", ""TV"", ""Shared gym in building"", ""AC - split type ductless system"", ""Dedicated workspace""]",25,24,3.2188758248682006,50,4.82,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-1.2015996714251633,-0.38063859331480204,-0.44679881514846587,-0.1443081315198586,1.3403983502711083
9096300,1,616.0,Vadhana,Entire home/apt,Entire condo,Apartment / Condo,13.71678180379856,100.58990271528782,3,1.0,1.0,3.0,"[""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Gym"", ""Smoke alarm"", ""Paid parking lot on premises"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Portable fans"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Shower gel"", ""Toaster"", ""Single level home"", ""Free washer \u2013 In unit"", ""HDTV with standard cable, Netflix"", ""Electric stove"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Clothing storage"", ""Iron"", ""Long term stays allowed"", ""Dining table"", ""AC - split type ductless system"", ""Shampoo"", ""Smart lock""]",31,30,3.4339872044851463,12,4.92,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,-0.33912652952170214,-0.38063859331480204,0.6439752145326678,0.27138002074456125,1.5247009790410024
9210468,1,1160.0,Vadhana,Private room,Private room in rental unit,Apartment / Condo,13.71424,100.59381,3,1.0,1.0,1.0,"[""Essentials"", ""Heating"", ""Kitchen"", ""TV"", ""Hair dryer"", ""Elevator"", ""Dryer"", ""Wifi"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""Pool"", ""Smoke alarm"", ""Shampoo"", ""Gym"", ""Hangers""]",16,30,3.4339872044851463,1,4.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.7678403599164884,1.5247009790410024
9265221,0,1472.0,Sathon,Entire home/apt,Entire rental unit,Apartment / Condo,13.7194317,100.5482832,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Pets allowed"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Cooking basics"", ""Private patio or balcony"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Paid washer \u2013 In building"", ""First aid kit"", ""Iron"", ""Long term stays allowed"", ""Dining table"", ""TV with standard cable"", ""Air conditioning"", ""Shampoo"", ""Private entrance""]",31,1,0.6931471805599453,55,4.44,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.27138002074456125,-0.8235895779098978
9335336,0,1076.0,Pra Wet,Entire home/apt,Entire rental unit,Apartment / Condo,13.6874,100.64602,4,2.0,2.0,3.0,"[""Free parking on premises"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Gym"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Wifi"", ""Hangers"", ""TV"", ""Dining table"", ""Air conditioning"", ""Shared pool - "", ""Dedicated workspace"", ""Clothing storage: closet""]",19,4,1.6094379124341003,47,4.7,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,0.6439752145326678,-0.5599962837842785,-0.0385321304488822
9519042,1,1483.0,Bang Kapi,Private room,Private room in rental unit,Apartment / Condo,13.76193,100.64837,2,1.0,1.0,1.0,"[""Heating"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Hair dryer"", ""Air conditioning"", ""Pool"", ""Gym"", ""Smoke alarm""]",9,90,4.51085950651685,0,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-1.2528098708916449,2.4473411316324256
9534223,0,1525.0,Khlong Toei,Entire home/apt,Entire rental unit,Apartment / Condo,13.72415,100.5756,4,1.0,1.0,2.0,"[""Free parking on premises"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Essentials"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Shower gel"", ""Bidet"", ""Cooking basics"", ""Washer"", ""Wifi"", ""Hangers"", ""Iron"", ""TV"", ""Indoor fireplace"", ""Air conditioning"", ""Pool"", ""Dedicated workspace""]",25,2,1.0986122886681098,221,4.89,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,-0.33912652952170214,-0.38063859331480204,0.09858819969210096,-0.1443081315198586,-0.4761961232638695
9581611,0,806.0,Pra Wet,Entire home/apt,Entire rental unit,Apartment / Condo,13.69384,100.63907,5,2.0,1.0,3.0,"[""Free parking on premises"", ""Bed linens"", ""Hot water"", ""Ethernet connection"", ""Smoke alarm"", ""Host greets you"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Free street parking"", ""Dishes and silverware"", ""Microwave"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Oven"", ""Hangers"", ""Iron"", ""Air conditioning"", ""Shampoo"", ""Patio or balcony""]",24,1,0.6931471805599453,511,4.93,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559934317068462,0.5233466123817591,-0.38063859331480204,0.6439752145326678,-0.21358949023059526,-0.8235895779098978
9800543,1,498.0,Yan na wa,Entire home/apt,Entire rental unit,Apartment / Condo,13.6824,100.54794,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Dryer"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Essentials"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Self check-in"", ""Washer"", ""Wifi"", ""Hangers"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Air conditioning"", ""Pool""]",19,30,3.4339872044851463,39,4.77,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.5599962837842785,1.5247009790410024
10090404,2,3076.0,Vadhana,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,13.74426,100.5508,10,4.0,4.0,8.0,"[""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Paid parking lot on premises"", ""Shampoo"", ""Essentials"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Bathtub"", ""Rice maker"", ""Fire extinguisher"", ""Self check-in"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Microwave"", ""Shower gel"", ""Bidet"", ""Body soap"", ""Cooking basics"", ""Private patio or balcony"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Crib"", ""Air conditioning"", ""Dedicated workspace""]",32,1,0.6931471805599453,13,3.92,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.875627570939363,2.2482928961886812,2.491800441125985,3.370910288735502,0.3406613794552979,-0.8235895779098978
10125869,0,1820.0,Bang Na,Private room,Private room in condo,Apartment / Condo,13.68085,100.61161,2,1.0,1.0,2.0,"[""Essentials"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Hair dryer"", ""Hot tub"", ""Elevator"", ""Lock on bedroom door"", ""Air conditioning"", ""Pool"", ""Gym"", ""Wifi"", ""Shampoo"", ""Hangers""]",14,1,0.6931471805599453,0,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,0.09858819969210096,-0.9064030773379617,-0.8235895779098978
