listing_id,price,room_type,property_type,property_base_group,accommodates,bedrooms,bathrooms,beds,amenities_count,minimum_nights,minimum_nights_log
43345086,1196.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.0,0.0,17,30,3.4339872044851463
43365093,1069.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,60,28,3.367295829986474
43367167,706.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,36,20,3.044522437723423
43463113,1359.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,3.0,40,3,1.3862943611198906
43840595,862.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,0.0,14,500,6.2166061010848646
43903912,1376.0,Entire home/apt,Entire townhouse,House / Home,3,2.0,2.0,1.0,22,180,5.198497031265826
44199200,2475.0,Entire home/apt,Entire townhouse,House / Home,12,3.0,3.0,6.0,33,1,0.6931471805599453
44236422,4531.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,2.0,13,1,0.6931471805599453
45003380,764.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,2.0,12,1,0.6931471805599453
45076132,1611.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,2.0,19,90,4.51085950651685
45121705,3163.0,Entire home/apt,Entire townhouse,House / Home,5,3.0,2.0,3.0,63,5,1.791759469228055
45250756,1054.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,0.0,1.0,1.0,30,7,2.0794415416798357
45631686,1425.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,3.0,46,2,1.0986122886681098
45714507,2000.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,43,30,3.4339872044851463
46077894,857.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.5,2.0,60,28,3.367295829986474
46091269,950.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,33,1,0.6931471805599453
46685281,713.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,0.0,17,5,1.791759469228055
47368913,710.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,29,29,3.4011973816621555
47793040,8453.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,17,30,3.4339872044851463
47915308,17828.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,2.0,3.0,50,1,0.6931471805599453
48016165,2101.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,43,5,1.791759469228055
48033943,1028.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,13,180,5.198497031265826
48305836,1500.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,17,30,3.4339872044851463
48686907,978.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,25,2,1.0986122886681098
48687199,1264.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,45,30,3.4339872044851463
48700999,808.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,8,1,0.6931471805599453
48703603,793.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.0,2.0,24,1,0.6931471805599453
48791722,2856.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,2.0,38,1,0.6931471805599453
49809869,1451.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,34,1,0.6931471805599453
49954567,2094.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,4,1.0,1.0,2.0,33,2,1.0986122886681098
51188340,1335.0,Private room,Private room in home,House / Home,3,1.0,1.0,2.0,39,1,0.6931471805599453
51343019,1396.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,61,45,3.828641396489095
51851676,5217.0,Entire home/apt,Entire condo,Apartment / Condo,6,3.0,2.0,3.0,40,1,0.6931471805599453
52376263,1715.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,5.0,60,5,1.791759469228055
52518773,550.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,23,30,3.4339872044851463
52964071,1425.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,44,2,1.0986122886681098
53054595,1100.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,2.0,33,30,3.4339872044851463
53140441,1000.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,27,30,3.4339872044851463
53616400,2200.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,37,28,3.367295829986474
53837643,1309.0,Private room,Private room in home,House / Home,2,1.0,1.0,2.0,39,1,0.6931471805599453
53906328,2576.0,Entire home/apt,Entire condo,Apartment / Condo,6,2.0,2.5,2.0,70,2,1.0986122886681098
53993686,2242.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,31,1,0.6931471805599453
54115236,899.0,Private room,Private room in hostel,Hostel,2,1.0,0.5,2.0,13,1,0.6931471805599453
54332381,864.0,Private room,Room in boutique hotel,Hotel / Resort,2,1.0,1.0,1.0,15,1,0.6931471805599453
54332410,754.0,Private room,Room in boutique hotel,Hotel / Resort,1,1.0,1.0,1.0,11,1,0.6931471805599453
54370322,686.0,Private room,Private room in rental unit,Apartment / Condo,1,1.0,0.5,1.0,11,1,0.6931471805599453
54396114,621.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,24,30,3.4339872044851463
556831949234573490,1700.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,26,60,4.110873864173311
564879108994452181,1623.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,28,3,1.3862943611198906
566508019241897300,867.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,18,1,0.6931471805599453
569139554788004530,3055.0,Private room,Private room in hostel,Hostel,2,0.0,1.0,1.0,21,1,0.6931471805599453
572016970930956568,2983.0,Entire home/apt,Entire place,Unspecified Property Type,6,3.0,3.5,5.0,56,2,1.0986122886681098
581730674333857895,1757.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,17,2,1.0986122886681098
591027224706885560,1275.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,50,21,3.091042453358316
594759356903027603,4179.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,3.0,2.5,4.0,41,1,0.6931471805599453
595279166990954908,1658.0,Private room,Private room in condo,Apartment / Condo,4,2.0,1.5,2.0,63,5,1.791759469228055
595456329303583080,1237.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,29,28,3.367295829986474
596073933376255374,990.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.5,1.0,42,1,0.6931471805599453
597714493145773607,660.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,42,30,3.4339872044851463
601165475742073932,2900.0,Entire home/apt,Entire home,House / Home,2,1.0,1.0,1.0,28,1,0.6931471805599453
611204312893912522,4609.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,15,6.0,6.0,12.0,37,1,0.6931471805599453
616855267089016349,500.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,37,28,3.367295829986474
619948426650208690,9000.0,Entire home/apt,Entire villa,Villa,8,4.0,4.5,4.0,49,1,0.6931471805599453
625229663233353868,1961.0,Entire home/apt,Entire condo,Apartment / Condo,6,3.0,2.0,3.0,56,2,1.0986122886681098
625972600089069497,1877.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,33,20,3.044522437723423
628403720190731399,630.0,Private room,Private room,Unspecified Property Type,2,1.0,1.0,1.0,7,2,1.0986122886681098
630333474485106095,1100.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,50,30,3.4339872044851463
633040547300887597,535.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,19,30,3.4339872044851463
643950495352785763,1129.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,26,1,0.6931471805599453
647755862885885013,3158.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,48,28,3.367295829986474
652057622731098803,1870.0,Entire home/apt,Entire home,House / Home,7,3.0,3.0,4.0,38,2,1.0986122886681098
656366275560645309,2023.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,2.0,39,1,0.6931471805599453
663741284933289324,1148.0,Private room,Private room in hostel,Hostel,4,1.0,3.0,4.0,7,1,0.6931471805599453
664318441191722513,1146.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,43,2,1.0986122886681098
668363240599438249,2427.0,Private room,Private room in home,House / Home,3,1.0,1.0,1.0,23,2,1.0986122886681098
669521541977744340,1489.0,Entire home/apt,Entire townhouse,House / Home,2,1.0,1.0,1.0,21,1,0.6931471805599453
669859798823007796,2028.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,32,28,3.367295829986474
670556876796505447,1100.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,45,30,3.4339872044851463
671389675061003821,1095.0,Private room,Private room in guesthouse,Guesthouse / B&B,2,1.0,1.0,1.0,7,1,0.6931471805599453
673554641609482430,3077.0,Private room,Private room in condo,Apartment / Condo,4,2.0,3.0,2.0,16,29,3.4011973816621555
678672387651741395,1778.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,29,1,0.6931471805599453
684585254871213107,700.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,39,3,1.3862943611198906
685833868519170841,1989.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,0.0,1.0,49,12,2.5649493574615367
686479066600403434,1008.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,2.0,34,3,1.3862943611198906
689451123777217178,3064.0,Private room,Private room in hostel,Hostel,9,3.0,1.0,8.0,11,1,0.6931471805599453
696061340562572726,1137.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.5,2.0,53,20,3.044522437723423
698627409385147609,832.0,Private room,Private room in home,House / Home,2,1.0,1.0,1.0,44,1,0.6931471805599453
698847560695796817,1343.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,2.0,26,1,0.6931471805599453
702356138806647017,1966.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,22,1,0.6931471805599453
703323336354903345,1534.0,Private room,Private room in loft,Apartment / Condo,2,1.0,1.0,1.0,44,1,0.6931471805599453
707762952134491248,1379.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,49,13,2.6390573296152584
709796043409681676,16579.0,Private room,Room in boutique hotel,Hotel / Resort,10,4.0,4.5,5.0,14,1,0.6931471805599453
709996245677797101,479.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,25,1,0.6931471805599453
710424933221702207,1402.0,Private room,Private room in townhouse,House / Home,2,1.0,1.5,2.0,25,1,0.6931471805599453
711243362150245455,808.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,38,20,3.044522437723423
714034129326190129,1376.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,35,90,4.51085950651685
715443073154864232,995.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,45,7,2.0794415416798357
715721967454251340,1036.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,49,2,1.0986122886681098
716950913671434204,479.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,23,1,0.6931471805599453
719208180339600617,1550.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,5,30,3.4339872044851463
719427445071566280,3500.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.5,2.0,52,15,2.772588722239781
719935971842680597,706.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,38,20,3.044522437723423
720951509285009673,6786.0,Entire home/apt,Entire townhouse,House / Home,6,3.0,4.0,4.0,48,2,1.0986122886681098
722253393193994224,1280.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,2.0,27,30,3.4339872044851463
722663940692007849,765.0,Private room,Private room in hostel,Hostel,4,1.0,1.5,3.0,52,1,0.6931471805599453
724465553861950582,500.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,1.0,60,7,2.0794415416798357
726498811034581375,1142.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,2.0,32,30,3.4339872044851463
728598923674059525,3997.0,Entire home/apt,Entire townhouse,House / Home,10,4.0,4.0,6.0,41,2,1.0986122886681098
728920477911354951,989.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,32,1,0.6931471805599453
729202571867216563,3441.0,Private room,Private room in rental unit,Apartment / Condo,4,2.0,2.0,2.0,25,3,1.3862943611198906
730940723526624101,686.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,15,5,1.791759469228055
731575434826121780,663.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,39,28,3.367295829986474
735832429543311704,1734.0,Entire home/apt,Entire loft,Apartment / Condo,2,1.0,1.0,1.0,26,3,1.3862943611198906
738901016331178087,3207.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,29,1,0.6931471805599453
739602423835719961,690.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,30,2,1.0986122886681098
742992973072138530,800.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,29,7,2.0794415416798357
746744665656025521,2403.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,20,1,0.6931471805599453
748344818278451955,2679.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,3.0,43,1,0.6931471805599453
749661092913418076,2067.0,Entire home/apt,Entire townhouse,House / Home,8,4.0,3.0,0.0,39,5,1.791759469228055
754151532204315102,750.0,Private room,Private room in nature lodge,Niche / Special Stay,2,2.0,1.0,1.0,6,1,0.6931471805599453
754197976277913548,908.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,2.0,26,2,1.0986122886681098
754235224168621056,3257.0,Entire home/apt,Room in aparthotel,Serviced Apartment / Aparthotel,5,1.0,1.0,2.0,45,1,0.6931471805599453
759800785185968072,819.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,39,2,1.0986122886681098
759998899669218328,3382.0,Entire home/apt,Room in aparthotel,Serviced Apartment / Aparthotel,5,2.0,1.0,3.0,10,1,0.6931471805599453
762335757938514055,600.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,39,90,4.51085950651685
762781870606810664,1115.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,45,29,3.4011973816621555
764118292516802030,690.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,29,2,1.0986122886681098
764890237432580783,379.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,16,3,1.3862943611198906
765484021319636098,536.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,25,1,0.6931471805599453
770716096754452219,4232.0,Entire home/apt,Entire condo,Apartment / Condo,2,2.0,2.0,1.0,54,30,3.4339872044851463
772144642192566902,3091.0,Private room,Private room in rental unit,Apartment / Condo,6,2.0,2.0,2.0,24,1,0.6931471805599453
772199777238137172,1079.0,Entire home/apt,Entire loft,Apartment / Condo,2,1.0,1.0,1.0,21,2,1.0986122886681098
775805600938961812,915.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,36,15,2.772588722239781
777948104953729912,1078.0,Private room,Private room in rental unit,Apartment / Condo,4,1.0,1.0,2.0,37,2,1.0986122886681098
780066627252473233,499.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,1.0,26,30,3.4339872044851463
780564938169330101,1200.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,12,30,3.4339872044851463
783701431615008490,1063.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,15,30,3.4339872044851463
783965918241116995,1020.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,38,25,3.258096538021482
786091732781043145,660.0,Private room,Private room in home,House / Home,1,1.0,1.0,1.0,17,1,0.6931471805599453
786773730216217230,587.0,Private room,Private room in home,House / Home,2,1.0,1.0,1.0,32,6,1.9459101490553132
788828128886512378,1318.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,19,7,2.0794415416798357
788897722497895498,1480.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.0,2.0,28,30,3.4339872044851463
790237687527407972,587.0,Shared room,Shared room in hostel,Hostel,1,1.0,8.0,8.0,20,1,0.6931471805599453
791852457825665471,2984.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,2.0,48,7,2.0794415416798357
792260166048462011,1087.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,37,30,3.4339872044851463
792369819429389409,1925.0,Private room,Private room in condo,Apartment / Condo,6,2.0,3.0,2.0,31,4,1.6094379124341003
792561823340366012,583.0,Private room,Private room in guesthouse,Guesthouse / B&B,1,1.0,1.0,1.0,4,1,0.6931471805599453
795181825960768851,875.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,25,1,0.6931471805599453
795520419469728481,14636.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,18,1,0.6931471805599453
797390909994712530,2992.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,2.0,60,28,3.367295829986474
800246124342300964,5800.0,Entire home/apt,Entire home,House / Home,4,3.0,2.5,3.0,42,1,0.6931471805599453
800482690611255802,1576.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,45,30,3.4339872044851463
800991307273021809,3140.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,3.0,2.5,3.0,25,4,1.6094379124341003
801651829693398025,2538.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,24,90,4.51085950651685
802424589628039808,1063.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,19,1,0.6931471805599453
802424598676760317,1063.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,28,1,0.6931471805599453
805533789394123845,2586.0,Private room,Private room in home,House / Home,2,1.0,1.0,2.0,30,1,0.6931471805599453
811089155212206153,2939.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,2.0,37,30,3.4339872044851463
811270570209356198,3150.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,28,1,0.6931471805599453
811411720969960626,1628.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,30,1,0.6931471805599453
812252648618131031,892.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,34,30,3.4339872044851463
813390904571109638,708.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,27,28,3.367295829986474
813654326017020810,1630.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.5,1.0,38,15,2.772588722239781
818015201084055852,873.0,Private room,Private room in home,House / Home,2,1.0,1.0,2.0,12,3,1.3862943611198906
818718753920344739,908.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,2.0,26,2,1.0986122886681098
820896778503897920,1841.0,Entire home/apt,Entire loft,Apartment / Condo,2,1.0,1.0,1.0,43,1,0.6931471805599453
823093274374911090,1406.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,27,16,2.833213344056216
823256822941992647,1357.0,Private room,Private room in rental unit,Apartment / Condo,3,1.0,1.0,1.0,33,1,0.6931471805599453
824349032727909924,863.0,Private room,Private room in home,House / Home,2,1.0,1.0,1.0,25,1,0.6931471805599453
826481284834369102,984.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,34,30,3.4339872044851463
828698159101544923,10800.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,10,3.0,3.0,6.0,52,1,0.6931471805599453
830915593885822234,1312.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,4,2.0,2.0,3.0,38,1,0.6931471805599453
836600425099577898,690.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,30,2,1.0986122886681098
836811233664446366,3205.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,35,14,2.70805020110221
837114123272156208,1390.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,29,30,3.4339872044851463
839058745066289437,3553.0,Entire home/apt,Entire home,House / Home,4,1.0,1.0,1.0,11,1,0.6931471805599453
839242532084310446,1074.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,11,25,3.258096538021482
